EmployeeID,First_Name,Surname,StreetAddress,City,State,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Voluntary/ Involuntary,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Salary,Active Status
103707,John,Ramos,1812 Bailey Drive,Cedar Rapids,IA,Iowa,52404,US,United States,25,Boulder,02/04/2018,,,Technology,Technology,USD,0.15,Software Engineer,35243,Individual Contributor,92000,1
103708,Tracy,Haughton,4552 Smith Street,Hyannis,MA,Massachusetts,2601,US,United States,54,NYC,02/04/2018,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,24654,Manager,58000,1
103709,Dawne,Aldrich,1742 Hilltop Drive,Amarillo,TX,Texas,79106,US,United States,35,NYC,02/04/2018,14/06/2021,Involuntary,Corporate,Customer Service,USD,0.15,CS Operations Specialist,31312,Individual Contributor,53000,0
103710,James,Howell,3263 Conaway Street,Bloomington,IN,Indiana,47408,US,United States,29,NYC,02/04/2018,18/06/2018,Voluntary,Corporate,Marketing,USD,0.15,Copy Writer,33478,Individual Contributor,85000,0
103711,Dallas,Wong,915 River Road,Colorado Springs,CO,Colorado,80906,US,United States,25,NYC,02/04/2018,,,Corporate,Customer Service,USD,0.15,Senior Account Manager,35139,Senior,51000,1
103712,Song,Tuan,,,,,0,HK,Hong Kong,31,HongKong,02/04/2018,,,Technology,Technology,HKD,0.2,"Director, Engineering",32809,Director,290000,1
103713,Sienna,Sharpe,54 Academy Street,BENTHALL,,,,GB,United Kingdom,46,London,02/04/2018,,,Corporate,Marketing,GBP,0.2,"Manager, Marketing",27366,Manager,39000,1
103714,Vincent,Edwards,75 Roane Avenue,Silver Spring,MD,Maryland,20904,US,United States,34,Boulder,09/04/2018,27/05/2020,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,31951,Senior,95000,0
103715,Janetta,Ramer,4480 Emily Renzelli Boulevard,Salinas,CA,California,93908,US,United States,25,Boulder,09/04/2018,,,Technology,Technology,USD,0.3,"VP, Technology",34920,VP,94000,1
103716,Joseph,Morgan,1042 Tenmile Road,Reading,MA,Massachusetts,1867,US,United States,38,Boulder,09/04/2018,29/05/2023,Involuntary,Technology,Marketing,USD,0.15,Graphic Designer,30263,Individual Contributor,78000,1
103717,Geneva,Carrasquillo,4009 Filbert Street,Newark,PA,Pennsylvania,19714,US,United States,42,NYC,09/04/2018,,,Corporate,Sales,USD,0.2,Regional Sales Manager,28860,Manager,72000,1
103718,Carole,Saldana,1180 Oliver Street,Azle,TX,Texas,76020,US,United States,62,NYC,09/04/2018,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",21623,Associate,52000,1
103719,Barbara,Larsen,1204 Yorkshire Circle,Greenville,NC,North Carolina,27834,US,United States,27,NYC,09/04/2018,,,Corporate,Customer Service,USD,0.15,Account Manager,34515,Individual Contributor,54000,1
103720,Judy,Green,3283 Brown Avenue,Knoxville,TN,Tennessee,37929,US,United States,27,NYC,09/04/2018,,,Corporate,Sales,USD,0.15,Account Executive,34346,Individual Contributor,75000,1
103721,David,Smith,2873 Hawks Nest Lane,Saint Louis,MO,Missouri,63123,US,United States,45,NYC,09/04/2018,,,Corporate,Sales,USD,0.15,Account Executive,27663,Individual Contributor,72000,1
103722,Eileen,Drake,4027 Bungalow Road,Humboldt,NE,Nebraska,68376,US,United States,63,NYC,09/04/2018,18/10/2022,Involuntary,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",21078,Manager,53000,1
103723,Timmy,Jenkin,2331 Hart Country Lane,Columbus,GA,Georgia,31901,US,United States,52,NYC,09/04/2018,,,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",25287,Individual Contributor,62000,1
103724,Erick,Jenkins,1611 Maxwell Street,Hartford,CT,Connecticut,6103,US,United States,51,NYC,09/04/2018,30/05/2018,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,25674,Individual Contributor,51000,0
103725,Glenn,Clark,3291 Oak Avenue,Wood Dale,IL,Illinois,60191,US,United States,47,NYC,09/04/2018,30/06/2023,Voluntary,Corporate,Sales,USD,0.15,Account Executive,27220,Individual Contributor,79000,1
103726,Patricia,Burns,1915 Shady Pines Drive,Madisonville,KY,Kentucky,42431,US,United States,30,NYC,09/04/2018,25/03/2023,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,33409,Individual Contributor,52000,1
103727,Connie,Depp,2005 Whaley Lane,Waukesha,WI,Wisconsin,53186,US,United States,48,NYC,09/04/2018,28/07/2023,Voluntary,Corporate,Corporate,USD,0.15,HR Coordinator,26669,Individual Contributor,61000,1
103728,Andrew,Thomson,23 Sea Road,LANGFORD,,,,GB,United Kingdom,45,London,09/04/2018,,,Corporate,Sales,GBP,0.15,Account Executive,27910,Individual Contributor,31000,1
103729,Maddison,Norton,32 Felix Lane,SHOTLEY,,,,GB,United Kingdom,54,London,09/04/2018,03/09/2021,Voluntary,Corporate,Customer Service,GBP,0.15,Account Manager,24377,Individual Contributor,31000,1
103730,Joyce,Bolander,587 McKinley Avenue,Byers,CO,Colorado,80103,US,United States,60,SanJose,16/04/2018,,,Corporate,Customer Service,USD,0.15,Senior Account Manager,22449,Senior,56000,1
103731,Ruth,Westendorf,1015 Davisson Street,Indianapolis,IN,Indiana,46204,US,United States,47,SanJose,16/04/2018,26/03/2019,Voluntary,Corporate,Sales,USD,0.1,"Associate, Sales",27092,Associate,72000,0
103732,Lisa,Rodriguez,1942 Brooklyn Street,Portland,OR,Oregon,97205,US,United States,56,SanJose,16/04/2018,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,23800,Manager,53000,1
103733,Frank,Gonzales,119 Jody Road,Plymouth Meeting,PA,Pennsylvania,19462,US,United States,27,SanJose,16/04/2018,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,34412,Associate,60000,1
103734,Richard,Dougherty,287 Bungalow Road,Omaha,NE,Nebraska,68102,US,United States,31,SanJose,16/04/2018,,,Corporate,Corporate,USD,0.15,Counsel,32920,Individual Contributor,69000,1
103735,Robert,Evans,4952 Oliverio Drive,Picher,KS,Kansas,74360,US,United States,31,SanJose,16/04/2018,22/09/2019,Involuntary,Corporate,Sales,USD,0.2,Regional Sales Manager,32875,Manager,76000,0
103736,John,Jones,3913 Hillview Street,Columbia,SC,South Carolina,29201,US,United States,50,SanJose,16/04/2018,23/11/2018,Involuntary,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",25766,Associate,53000,0
103737,Daniel,Myrick,1164 Thunder Road,Moss Beach,CA,California,94038,US,United States,26,SanJose,16/04/2018,05/12/2018,Voluntary,Corporate,Sales,USD,0.15,Account Executive,34784,Individual Contributor,75000,0
103738,Amanda,Hanley,1570 Young Road,Coeur D Alene,ID,Idaho,83814,US,United States,41,SanJose,16/04/2018,20/02/2021,Voluntary,Corporate,Sales,USD,0.2,Sales Manager,29281,Manager,78000,0
103739,Quinton,Delano,2168 Chandler Drive,Springfield,MO,Missouri,65806,US,United States,26,Boulder,16/04/2018,03/09/2023,Involuntary,Technology,Technology,USD,0.15,Software Engineer,34638,Individual Contributor,94000,1
103740,Felicia,Turner,2860 Arbor Court,Mountain View,WY,Wyoming,82939,US,United States,36,Boulder,16/04/2018,,,Technology,Technology,USD,0.15,Software Engineer,31050,Individual Contributor,95000,1
103741,Gladys,Holcombe,1727 Bruce Street,Maryland Heights,MO,Missouri,63043,US,United States,53,Boulder,16/04/2018,,,Technology,Technology,USD,0.15,Software Engineer,24800,Individual Contributor,93000,1
103742,James,Weis,969 University Drive,Chicago,IL,Illinois,60606,US,United States,29,Boulder,16/04/2018,24/10/2021,Involuntary,Technology,Technology,USD,0.2,"Director, Engineering",33613,Director,91000,1
103743,Olin,Keith,1856 Hampton Meadows,Boston,MA,Massachusetts,2110,US,United States,35,Boulder,16/04/2018,,,Technology,Technology,USD,0.15,Software Engineer,31592,Individual Contributor,97000,1
103744,Robert,Schrader,3747 John Avenue,Lansing,MI,Michigan,48912,US,United States,56,NYC,16/04/2018,,,Corporate,Sales,USD,0.2,Regional Sales Manager,23650,Manager,70000,1
103745,James,Ellender,2312 Mercer Street,Vesper,WI,Wisconsin,54489,US,United States,45,NYC,16/04/2018,13/06/2019,Voluntary,Corporate,Corporate,USD,0.2,HR Manager,27785,Individual Contributor,60000,0
103746,Gary,Jones,4212 Lightning Point Drive,Memphis,TN,Tennessee,38110,US,United States,59,NYC,16/04/2018,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",22798,Associate,52000,1
103747,Hu,P'eng,,,,,0,HK,Hong Kong,39,HongKong,16/04/2018,,,Technology,Technology,HKD,0.15,Software Engineer,29824,Individual Contributor,292000,1
103748,Ralph,Bowling,2389 Walnut Street,Ridgeland,MS,Mississippi,39157,US,United States,62,Boulder,23/04/2018,,,Technology,Marketing,USD,0.15,Graphic Designer,21445,Individual Contributor,84000,1
103749,Maurine,Fontenot,789 Richison Drive,Libby,MT,Montana,59923,US,United States,47,NYC,23/04/2018,03/05/2019,Involuntary,Corporate,Technology,USD,0.15,IT,26941,Individual Contributor,49000,0
103750,Wayne,Heckstall,1834 Skips Lane,Phoenix,AZ,Arizona,85012,US,United States,50,NYC,23/04/2018,16/06/2023,Involuntary,Corporate,Sales,USD,0.15,Account Executive,25791,Individual Contributor,75000,1
103751,Chi,Sun,,,,,0,HK,Hong Kong,68,HongKong,23/04/2018,01/10/2021,Involuntary,Technology,Technology,HKD,0.15,Software Engineer,19455,Individual Contributor,285000,1
103752,Xue Fang,Ko,,,,,0,HK,Hong Kong,52,HongKong,23/04/2018,21/08/2022,Involuntary,Technology,Technology,HKD,0.15,Software Engineer,25289,Individual Contributor,292000,1
103753,Kim,Williams,1767 Pyramid Valley Road,Hartwick,IA,Iowa,52232,US,United States,37,Boulder,30/04/2018,,,Technology,Technology,USD,0.2,"Director, Engineering",30669,Director,96000,1
103754,Joshua,Bonnell,4 County Line Road,Tampa,FL,Florida,33602,US,United States,35,Boulder,30/04/2018,27/11/2020,Voluntary,Technology,Technology,USD,0.3,"VP, Technology",31486,VP,97000,0
103755,Leo,Borum,588 Philadelphia Avenue,Salt Lake City,UT,Utah,84111,US,United States,49,Boulder,30/04/2018,02/02/2021,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,26220,Senior,98000,0
103756,Desmond,Morales,2023 Hampton Meadows,Bedford,MA,Massachusetts,1730,US,United States,39,Boulder,30/04/2018,,,Technology,Technology,USD,0.2,"Director, Engineering",29929,Director,98000,1
103757,Jarrett,Williams,1483 Wolf Pen Road,San Mateo,CA,California,94403,US,United States,64,NYC,30/04/2018,,,Corporate,Sales,USD,0.2,Sales Manager,20836,Manager,75000,1
103758,Annett,Shaffer,2739 Collins Street,Tampa,FL,Florida,33610,US,United States,35,NYC,30/04/2018,,,Corporate,Sales,USD,0.2,Sales Manager,31537,Manager,70000,1
103759,John,Browne,80 Boggess Street,Enon,OH,Ohio,45323,US,United States,53,NYC,30/04/2018,04/01/2019,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,24857,Individual Contributor,57000,0
103760,Evie,Warren,1 Fore St,TRICKETT'S CROSS,,,,GB,United Kingdom,51,London,30/04/2018,19/08/2021,Voluntary,Corporate,Corporate,GBP,0.15,FP&A Analyst,25472,Individual Contributor,32000,1
103761,Libby,Hooper,83 Fore St,TUDDENHAM,,,,GB,United Kingdom,51,London,30/04/2018,09/07/2023,Voluntary,Corporate,Corporate,GBP,0.15,Accountant,25511,Individual Contributor,35000,1
103762,Oscar,Hussain,42 Shannon Way,CHILDSWICKHAM,,,,GB,United Kingdom,41,London,30/04/2018,,,Corporate,Customer Service,GBP,0.2,"Manager, Customer Service",29254,Associate,37000,1
103763,Andres,Tremper,2470 Nash Street,Dearborn,MI,Michigan,48126,US,United States,39,Boulder,07/05/2018,,,Technology,Technology,USD,0.15,Software Engineer,30084,Individual Contributor,99000,1
103764,Peter,Harding,2935 Stanton Hollow Road,Needham,MA,Massachusetts,2192,US,United States,41,Boulder,07/05/2018,24/04/2021,Involuntary,Technology,Technology,USD,0.15,Software Engineer,29390,Individual Contributor,95000,0
103765,David,Hopkins,3314 Ingram Street,Dayton,OH,Ohio,45402,US,United States,47,Boulder,07/05/2018,,,Technology,Technology,USD,0.15,Software Engineer,26924,Individual Contributor,91000,1
103766,Mike,Lewis,1765 Rhode Island Avenue,Silver Spring,DC,Washington DC,20904,US,United States,27,NYC,07/05/2018,12/09/2021,Voluntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,34472,Individual Contributor,83000,1
103767,Jacqueline,Banks,1923 Scenicview Drive,Midlands,TX,Texas,79756,US,United States,27,NYC,07/05/2018,,,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",34278,Individual Contributor,67000,1
103768,Richard,Rogers,2124 Parkway Street,Palm Springs,CA,California,92262,US,United States,69,NYC,07/05/2018,,,Corporate,Corporate,USD,0.15,Finance Coordinator,19182,Individual Contributor,61000,1
103769,Elizabeth,Simmons,1035 Robinson Lane,Columbus,OH,Ohio,43215,US,United States,32,NYC,07/05/2018,,,Corporate,Corporate,USD,0.15,FP&A Analyst,32623,Individual Contributor,63000,1
103770,Donna,Rice,4055 Melrose Street,Ellensburg,WA,Washington,98926,US,United States,24,NYC,07/05/2018,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,35531,Associate,53000,1
103771,Yue Ying,Tsui,,,,,0,HK,Hong Kong,24,HongKong,07/05/2018,,,Technology,Technology,HKD,0.15,Senior Software Engineer,35287,Senior,290000,1
103772,Kieran,Pritchard,68 Abbey Row,NOUTARD'S GREEN,,,,GB,United Kingdom,33,London,07/05/2018,21/10/2019,Involuntary,Corporate,Sales,GBP,0.1,"Associate, Sales",31974,Associate,30000,0
103773,Leonard,Nolan,2155 Ingram Road,Monticello,NC,North Carolina,27214,US,United States,34,Boulder,14/05/2018,26/10/2019,Voluntary,Technology,Technology,USD,0.15,Software Engineer,31745,Individual Contributor,94000,0
103774,Agustin,Macon,3817 Fairfield Road,Sheboygan Falls,WI,Wisconsin,53085,US,United States,35,NYC,14/05/2018,20/08/2021,Involuntary,Corporate,Sales,USD,0.2,Sales Manager,31246,Manager,77000,1
103775,Sharon,Holliday,2088 George Street,Gainesville,FL,Florida,32601,US,United States,29,NYC,14/05/2018,23/10/2020,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,33657,Individual Contributor,53000,0
103776,Ingeborg,Nyvoll,Lisleheradvegen 188,NOTODDEN,,,3678,NO,Norway,33,Oslo,14/05/2018,05/11/2018,Voluntary,Technology,Technology,NOK,0.15,Software Engineer,32181,Individual Contributor,535000,0
103777,Peter,Phillips,80 East Street,MARKET OVERTON,,,,GB,United Kingdom,59,London,14/05/2018,,,Corporate,Marketing,GBP,0.15,Graphic Designer,22750,Individual Contributor,37000,1
103778,John,Moody,2440 Northwest Boulevard,Washington,DC,Washington DC,20005,US,United States,59,Boulder,21/05/2018,22/01/2019,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,22521,Senior,99000,0
103779,Valerie,Perry,3109 Andell Road,Watertown,TN,Tennessee,37184,US,United States,40,Boulder,21/05/2018,22/12/2022,Involuntary,Technology,Marketing,USD,0.2,"Director, Marketing",29506,Director,81000,1
103780,Mirta,Hines,364 Vesta Drive,Hickory Hills,IL,Illinois,60457,US,United States,56,NYC,21/05/2018,,,Corporate,Customer Service,USD,0.15,Account Manager,23886,Individual Contributor,55000,1
103781,John,Johnson,1445 Roguski Road,Monroe,LA,Louisiana,71201,US,United States,64,NYC,21/05/2018,,,Corporate,Sales,USD,0.15,Account Executive,20761,Individual Contributor,76000,1
103782,Solomon,Bramblett,4754 James Martin Circle,Columbus,OH,Ohio,43206,US,United States,58,NYC,21/05/2018,22/05/2019,Involuntary,Corporate,Sales,USD,0.15,Account Executive,23197,Individual Contributor,75000,0
103783,Shirley,Rowell,3067 Old Dear Lane,Scarsdale,NY,New York,10583,US,United States,38,NYC,21/05/2018,,,Corporate,Sales,USD,0.2,Sales Manager,30279,Manager,79000,1
103784,Norman,Burnside,3669 Wetzel Lane,Grand Rapids,MI,Michigan,49508,US,United States,51,NYC,21/05/2018,,,Corporate,Sales,USD,0.2,Sales Manager,25404,Manager,77000,1
103785,Ines,Jones,2904 B Street,Shoreview,MN,Minnesota,55126,US,United States,54,NYC,21/05/2018,03/04/2021,Voluntary,Corporate,Corporate,USD,0.15,Finance Coordinator,24428,Individual Contributor,68000,0
103786,Robert,Mizell,2781 Hillhaven Drive,Los Angeles,CA,California,90022,US,United States,36,NYC,21/05/2018,14/06/2021,Involuntary,Corporate,Marketing,USD,0.1,"Associate, Marketing",30952,Associate,75000,0
103787,So,Moua,2188 James Avenue,Wichita,KS,Kansas,67202,US,United States,53,NYC,21/05/2018,,,Corporate,Corporate,USD,0.15,Finance Coordinator,24748,Individual Contributor,66000,1
103788,Calvin,Meadows,964 Highland Drive,Milwaukee,WI,Wisconsin,53202,US,United States,54,NYC,21/05/2018,,,Corporate,Customer Service,USD,0.15,Account Manager,24458,Individual Contributor,50000,1
103789,Shaiming,Hao,,,,,0,HK,Hong Kong,33,HongKong,21/05/2018,,,Technology,Technology,HKD,0.15,Software Engineer,32081,Individual Contributor,289000,1
103790,Zara,Lane,25 Thompsons Lane,MELLING,,,,GB,United Kingdom,27,London,21/05/2018,03/04/2019,Involuntary,Corporate,Sales,GBP,0.15,Sales Team Lead,34460,Senior,29000,0
103791,Gregory,Gutierrez,2260 Hill Haven Drive,Tukwila,WA,Washington,98188,US,United States,27,Boulder,28/05/2018,12/11/2020,Voluntary,Technology,Technology,USD,0.15,Senior Software Engineer,34392,Senior,95000,0
103792,Samantha,Robles,4 Virginia Street,Elk Grove Village,IL,Illinois,60007,US,United States,45,Boulder,28/05/2018,11/01/2023,Involuntary,Technology,Technology,USD,0.15,Software Engineer,27912,Individual Contributor,95000,1
103793,Clyde,Moore,4354 Sycamore Circle,Euless,TX,Texas,76039,US,United States,59,Boulder,28/05/2018,,,Technology,Technology,USD,0.15,Software Engineer,22543,Individual Contributor,99000,1
103794,Angela,Mangus,4297 Norman Street,Los Angeles,CA,California,90014,US,United States,46,Boulder,28/05/2018,14/09/2021,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,27445,Senior,99000,1
103795,Collette,Temple,1249 Elk Rd Little,Tucson,AZ,Arizona,85705,US,United States,67,NYC,28/05/2018,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",19780,Associate,57000,1
103796,Marie,Cunningham,3900 River Road,Colorado Springs,CO,Colorado,80903,US,United States,38,NYC,28/05/2018,23/01/2023,Involuntary,Corporate,Corporate,USD,0.15,AP Specialist,30482,Individual Contributor,68000,1
103797,Terry,Pugh,724 Bond Street,Providence,RI,Rhode Island,2905,US,United States,44,NYC,28/05/2018,23/05/2020,Involuntary,Corporate,Sales,USD,0.15,Account Executive,28146,Individual Contributor,78000,0
103798,Katherine,Thomas,2647 Washburn Street,Baton Rouge,LA,Louisiana,70802,US,United States,31,NYC,28/05/2018,30/11/2023,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,32912,Individual Contributor,59000,1
103799,Millie,Lambert,92 Red Lane,EORODAL,,,,GB,United Kingdom,36,London,28/05/2018,30/04/2019,Voluntary,Corporate,Customer Service,GBP,0.15,Associate Account Manager,31014,Associate,36000,0
103800,Billy,Miller,67 Shire Oak Road,SCANIPORT,,,,GB,United Kingdom,52,London,28/05/2018,13/05/2022,Involuntary,Corporate,Sales,GBP,0.15,Account Executive,25133,Individual Contributor,28000,1
103801,Jessica,Freda,4500 Cost Avenue,Beltsville,MD,Maryland,20705,US,United States,30,Boulder,04/06/2018,28/05/2019,Involuntary,Technology,Technology,USD,0.15,Software Engineer,33067,Individual Contributor,93000,0
103802,Mark,Brown,2130 Railroad Street,Jacksonville,FL,Florida,32216,US,United States,57,Boulder,04/06/2018,26/03/2019,Voluntary,Technology,Technology,USD,0.15,Software Engineer,23352,Individual Contributor,90000,0
